epass_name,google_name,osm_name,osm_id,latitude,longitude,distance_to_origin,origin_osm_id,origin_osm_name,origin_osm_latitude,origin_osm_longitude,google_maps_url
Nút giao Gia Miêu,Trạm Thu Phí Hà Trung,Trạm Thu Phí Hà Trung,13603297974,20.083741300376115,105.80951919999998,0.0,13603297974,Trạm Thu Phí Hà Trung,20.083741300376115,105.80951919999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+H%C3%A0+Trung/data=!4m7!3m6!1s0x313661004ba6212d:0x194d2e5d1a07596d!8m2!3d20.0837576!4d105.8094911!16s%2Fg%2F11xvt7d1zc!19sChIJLSGmSwBhNjERbVkHGl0uTRk?authuser=0&hl=vi&rclk=1
Nút giao Gia Miêu,Trạm Thu Phí Hà Trung,Trạm Thu Phí Hà Trung,13603297974,20.083741300376115,105.80951919999998,13.4,13603297973,Trạm Thu Phí Hà Trung,20.083650800376112,105.8094345,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+H%C3%A0+Trung/data=!4m7!3m6!1s0x313661004ba6212d:0x194d2e5d1a07596d!8m2!3d20.0837576!4d105.8094911!16s%2Fg%2F11xvt7d1zc!19sChIJLSGmSwBhNjERbVkHGl0uTRk?authuser=0&hl=vi&rclk=1
Nút giao Hà Lĩnh,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),Trạm thu phí Tống Sơn (Hà Lĩnh cũ),13603297981,20.00022140037241,105.7703828,0.0,13603297981,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),20.000221400372414,105.7703828,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%E1%BB%91ng+S%C6%A1n+%28H%C3%A0+L%C4%A9nh+c%C5%A9%29/data=!4m7!3m6!1s0x31368b0031506fff:0x308580a64019503a!8m2!3d20.0004062!4d105.7704824!16s%2Fg%2F11z1t3672t!19sChIJ_29QMQCLNjEROlAZQKaAhTA?authuser=0&hl=vi&rclk=1
Nút giao Hà Lĩnh,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),Trạm thu phí Tống Sơn (Hà Lĩnh cũ),13603297981,20.00022140037241,105.7703828,9.9,13603297982,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),20.000250000372418,105.7702934,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%E1%BB%91ng+S%C6%A1n+%28H%C3%A0+L%C4%A9nh+c%C5%A9%29/data=!4m7!3m6!1s0x31368b0031506fff:0x308580a64019503a!8m2!3d20.0004062!4d105.7704824!16s%2Fg%2F11z1t3672t!19sChIJ_29QMQCLNjEROlAZQKaAhTA?authuser=0&hl=vi&rclk=1
Nút giao Hà Lĩnh,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),Trạm thu phí Tống Sơn (Hà Lĩnh cũ),13603297981,20.00022140037241,105.7703828,376.6,13603297983,Trạm thu phí Tống Sơn (Hà Lĩnh cũ) - nh 2,19.998933400372355,105.7737157,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%E1%BB%91ng+S%C6%A1n+%28H%C3%A0+L%C4%A9nh+c%C5%A9%29/data=!4m7!3m6!1s0x31368b0031506fff:0x308580a64019503a!8m2!3d20.0004062!4d105.7704824!16s%2Fg%2F11z1t3672t!19sChIJ_29QMQCLNjEROlAZQKaAhTA?authuser=0&hl=vi&rclk=1
Nút giao Hà Lĩnh,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),Trạm thu phí Tống Sơn (Hà Lĩnh cũ),13603297981,20.00022140037241,105.7703828,386.7,13603297984,Trạm thu phí Tống Sơn (Hà Lĩnh cũ) - nh 2,19.998904300372356,105.77380829999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%E1%BB%91ng+S%C6%A1n+%28H%C3%A0+L%C4%A9nh+c%C5%A9%29/data=!4m7!3m6!1s0x31368b0031506fff:0x308580a64019503a!8m2!3d20.0004062!4d105.7704824!16s%2Fg%2F11z1t3672t!19sChIJ_29QMQCLNjEROlAZQKaAhTA?authuser=0&hl=vi&rclk=1
Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,13603297967,20.18747420038046,105.9561645,0.0,13603297967,Trạm thu phí Nút giao Mai Sơn,20.18747420038046,105.9561645,"https://www.google.com/maps/place/N%C3%BAt+Giao+Mai+S%C6%A1n,+Y%C3%AAn+Th%E1%BA%AFng,+Ninh+B%C3%ACnh,+Vi%E1%BB%87t+Nam/@20.1877951,105.9531566,717m/data=!3m2!1e3!4b1!4m6!3m5!1s0x31367a9821f4b06f:0xdfa5c73ec317c977!8m2!3d20.1877951!4d105.9557315!16s%2Fg%2F11vq_6pwnh?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMC4wIKXMDSoASAFQAw%3D%3D"
Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,13603297967,20.18747420038046,105.9561645,60.9,13603297966,Trạm thu phí Nút giao Mai Sơn,20.18802090038048,105.95612669999998,"https://www.google.com/maps/place/N%C3%BAt+Giao+Mai+S%C6%A1n,+Y%C3%AAn+Th%E1%BA%AFng,+Ninh+B%C3%ACnh,+Vi%E1%BB%87t+Nam/@20.1877951,105.9531566,717m/data=!3m2!1e3!4b1!4m6!3m5!1s0x31367a9821f4b06f:0xdfa5c73ec317c977!8m2!3d20.1877951!4d105.9557315!16s%2Fg%2F11vq_6pwnh?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMC4wIKXMDSoASAFQAw%3D%3D"
Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,13603297967,20.18747420038046,105.9561645,363.6,13603297968,Trạm thu phí Nút giao Mai Sơn - nh 2,20.18686550038043,105.95274149999999,"https://www.google.com/maps/place/N%C3%BAt+Giao+Mai+S%C6%A1n,+Y%C3%AAn+Th%E1%BA%AFng,+Ninh+B%C3%ACnh,+Vi%E1%BB%87t+Nam/@20.1877951,105.9531566,717m/data=!3m2!1e3!4b1!4m6!3m5!1s0x31367a9821f4b06f:0xdfa5c73ec317c977!8m2!3d20.1877951!4d105.9557315!16s%2Fg%2F11vq_6pwnh?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMC4wIKXMDSoASAFQAw%3D%3D"
Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,Trạm thu phí Nút giao Mai Sơn,13603297967,20.18747420038046,105.9561645,420.2,12307791424,Trạm thu phí Nút giao Mai Sơn - nh 2,20.18727330038045,105.95214389999998,"https://www.google.com/maps/place/N%C3%BAt+Giao+Mai+S%C6%A1n,+Y%C3%AAn+Th%E1%BA%AFng,+Ninh+B%C3%ACnh,+Vi%E1%BB%87t+Nam/@20.1877951,105.9531566,717m/data=!3m2!1e3!4b1!4m6!3m5!1s0x31367a9821f4b06f:0xdfa5c73ec317c977!8m2!3d20.1877951!4d105.9557315!16s%2Fg%2F11vq_6pwnh?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMC4wIKXMDSoASAFQAw%3D%3D"
