osm_id,epass_name,google_name,osm_name,latitude,longitude,google_maps_url
2214428847,Bến Lức,Trạm thu phí Bến Lức,Trạm thu phí Bến Lức,10.656030899475216,106.4734695,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%E1%BA%BFn+L%E1%BB%A9c/data=!4m7!3m6!1s0x310acc44f1408137:0x25a2bd0beb48c647!8m2!3d10.6560048!4d106.4735373!16s%2Fg%2F11cmfdvktc!19sChIJN4FA8UTMCjERR8ZI6wu9oiU?authuser=0&hl=vi&rclk=1
10198878792,Bến Thủy 1,Trạm thu phí Bến Thủy,Trạm thu phí Bến Thủy,18.648599900288502,105.7045709,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+B%E1%BA%BFn+Th%E1%BB%A7y/data=!4m7!3m6!1s0x3139cc309e138d9d:0xa556f73630796640!8m2!3d18.6486115!4d105.7045906!16s%2Fg%2F11bccmh4x4!19sChIJnY0TnjDMOTERQGZ5MDb3VqU?authuser=0&hl=vi&rclk=1
10198877242,Bến Thủy 2,Trạm thu phí Cầu Bến Thuỷ 2,Trạm thu phí Cầu Bến Thuỷ 2,18.640936300287912,105.6991218,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+B%E1%BA%BFn+Thu%E1%BB%B7+2/data=!4m7!3m6!1s0x3139cc233b3e30d5:0x4de96a2f8b014877!8m2!3d18.6408002!4d105.6990692!16s%2Fg%2F11fzf13zck!19sChIJ1TA-OyPMOTERd0gBiy9q6U0?authuser=0&hl=vi&rclk=1
1410065457,Cai Chanh,Trạm thu phí Cai Chanh,Trạm thu phí BOT Đắk Nông,11.912202600854188,107.39056248469794,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cai+Chanh/@11.9121874,107.3905139,17z/data=!3m1!4b1!4m6!3m5!1s0x3173a3074e16a48d:0xb547db8093c4d94a!8m2!3d11.9121874!4d107.3905139!16s%2Fg%2F11gy7fgyqd?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
1017066822,Cai Lậy - QL1,Trạm thu phí Cai Lậy,Trạm thu phí Cai Lậy,10.410184194612592,106.06065573378643,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310a90ca7c470ed9:0x319f12b56fc96bc!8m2!3d10.4101123!4d106.0605441!16s%2Fg%2F11fy4htjk8!19sChIJ2Q5HfMqQCjERvJb8VivxGQM?authuser=0&hl=vi&rclk=1
1225571951,Cai Lậy - Tuyến tránh,Trạm thu phí tuyến tránh TX Cai Lậy,Trạm thu phí Tuyến tránh Cai Lậy,10.393384086706927,106.1438217759597,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+tuy%E1%BA%BFn+tr%C3%A1nh+TX+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310a9745e895c9b7:0x9107f9de80fd217b!8m2!3d10.3933064!4d106.1435517!16s%2Fg%2F11sr6kszy0!19sChIJt8mV6EWXCjEReyH9gN75B5E?authuser=0&hl=vi&rclk=1
4086614472,Cam Thịnh,Trạm thu phí Cam Thịnh,Trạm Thu Phí Cam Thịnh,11.872420899568906,109.1085785,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cam+Th%E1%BB%8Bnh/@11.8724221,109.1085221,17z/data=!3m1!4b1!4m6!3m5!1s0x3170ec11a54e6a3b:0xea4b65a46949a0b6!8m2!3d11.8724221!4d109.1085221!16s%2Fg%2F11c72r_xh5?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
9201724261,Chơn Thành,Trạm Thu phí Chơn Thành,Trạm Thu phí Chơn Thành,11.36389149952612,106.6276194,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ch%C6%A1n+Th%C3%A0nh/data=!4m7!3m6!1s0x3174b22a8c01f787:0x6e7e5fec706a15ed!8m2!3d11.3638488!4d106.6276504!16s%2Fg%2F12hkzkwvk!19sChIJh_cBjCqydDER7RVqcOxffm4?authuser=0&hl=vi&rclk=1
6860674132,Cà Ná,Trạm thu phí Cà Ná,Trạm thu phí Cà Ná,11.373640099526892,108.8810689,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%C3%A0+N%C3%A1/data=!4m7!3m6!1s0x31772b9e6ca9e32b:0xfb8ea3546b324b43!8m2!3d11.3736884!4d108.8810717!16s%2Fg%2F11qb5qnhpt!19sChIJK-OpbJ4rdzERQ0sya1Sjjvs?authuser=0&hl=vi&rclk=1
9381034607,Cần Thơ - Phụng Hiệp,Trạm thu phí Cần Thơ - Phụng Hiệp,Trạm thu phí Cần Thơ - Phụng Hiệp,9.972865699436683,105.74045099999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7n+Th%C6%A1+-+Ph%E1%BB%A5ng+Hi%E1%BB%87p/data=!4m7!3m6!1s0x31a089d108f418a7:0xa857b8801fb1de71!8m2!3d9.9728676!4d105.7404303!16s%2Fg%2F11gzngmf37!19sChIJpxj0CNGJoDERcd6xH4C4V6g?authuser=0&hl=vi&rclk=1
12323861336,Cầu Bạch Đằng,Trạm thu phí Cầu Bạch Đằng,Trạm Thu phí Cầu Bạch Đằng,20.8628088004016,106.7849049,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+B%E1%BA%A1ch+%C4%90%E1%BA%B1ng/data=!4m7!3m6!1s0x314a6516a7b83963:0xa757c3ce7aa9d178!8m2!3d20.8628001!4d106.7848935!16s%2Fg%2F11f9zs3z6j!19sChIJYzm4pxZlSjEReNGpes7DV6c?authuser=0&hl=vi&rclk=1
13148658999,Cầu Phú Cường,Trạm Thu phí Cầu Phú Cường,Trạm thu phí Cầu Phú Cường,10.983531699497444,106.6431918,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Ph%C3%BA+C%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x3174d14364d415af:0x53e0435313092d82!8m2!3d10.983539!4d106.6431761!16s%2Fg%2F11g9hgm5qb!19sChIJrxXUZEPRdDERgi0JE1ND4FM?authuser=0&hl=vi&rclk=1
1025088286,Cầu Rạch Miễu,Trạm thu phí Cầu Rạch Miễu,Trạm thu phí Cầu Rạch Miễu,10.314729876318813,106.34837555286845,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+R%E1%BA%A1ch+Mi%E1%BB%85u/data=!4m7!3m6!1s0x310aaf6246456bb5:0xd90563e44e30b839!8m2!3d10.3147072!4d106.3483764!16s%2Fg%2F12lsmn4x4!19sChIJtWtFRmKvCjERObgwTuRjBdk?authuser=0&hl=vi&rclk=1
-19037572,Cẩm Phả,Trạm thu phí Cẩm Phả,Trạm thu phí Cẩm Phả,21.00303405808283,107.3273623742909,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+C%E1%BA%A9m+Ph%E1%BA%A3/data=!4m7!3m6!1s0x314b01ad9579ffb9:0xa12f7d8f16a2a2ec!8m2!3d21.0031012!4d107.3271867!16s%2Fg%2F11fx9h1q9d!19sChIJuf95la0BSzER7KKiFo99L6E?authuser=0&hl=vi&rclk=1
1011243028,Cổ Chiên,Trạm thu phí Cầu Cổ Chiên,Trạm thu phí Càu Cổ Chiên,10.019911169934328,106.29746562304084,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+phi%CC%81+C%E1%BA%A7u+C%E1%BB%95+Chi%C3%AAn/@10.0199467,106.2974383,17z/data=!3m1!4b1!4m6!3m5!1s0x31a011d2e7cc7445:0x5736ca957fd86d!8m2!3d10.0199467!4d106.2974383!16s%2Fg%2F11c5gdl6p7?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
1096685801,DT741,Trạm thu phí ĐT741,Trạm thu phí Số 1 - ĐT.741,11.221867296920102,106.72532641673897,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+%C4%90T741/@11.2218334,106.7252837,17z/data=!3m1!4b1!4m6!3m5!1s0x3174c7ec066570e9:0x71f957b08d6184c7!8m2!3d11.2218334!4d106.7252837!16s%2Fg%2F11vf1p4v9b?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
