osm_id,epass_name,google_name,osm_name,latitude,longitude,google_maps_url
11865554273,Nút giao Vĩnh Hảo,Trạm thu phí Vĩnh Hảo,Trạm Thu phí Vĩnh Hảo,11.304354799521436,108.7250364,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+H%E1%BA%A3o/data=!4m7!3m6!1s0x3176d7003ad24807:0xbc7532fe4e387f23!8m2!3d11.3043986!4d108.7250775!16s%2Fg%2F11z1k7x_9n!19sChIJB0jSOgDXdjERI384Tv4ydbw?authuser=0&hl=vi&rclk=1
10852800021,Nút giao Chợ Lầu,Trạm Thu phí Chợ Lầu,Trạm Thu phí Chợ Lầu,11.262766399518206,108.4911356,"https://www.google.com/maps/place/11%C2%B015'46.0%22N+108%C2%B029'28.1%22E/@11.2627664,108.4885607,749m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d11.2627664!4d108.4911356?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D"
11866479440,Nút giao Đại Ninh,Trạm thu phí Đại Ninh,Trạm Thu phí Đại Ninh,11.253188899517466,108.3460087,
13594711865,Nút giao Ma Lâm,Trạm Thu phí Ma Lâm,Trạm Thu phí Ma Lâm,11.089454499505129,108.1323194,"https://www.google.com/maps/place/11%C2%B005'22.0%22N+108%C2%B007'56.4%22E/@11.0921994,108.1313957,16.89z/data=!4m4!3m3!8m2!3d11.0894545!4d108.1323194?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D"
