epass_name,google_name,osm_name,osm_id,latitude,longitude,distance_to_origin,origin_osm_id,origin_osm_name,origin_osm_latitude,origin_osm_longitude,google_maps_url
Vạn Điểm,Trạm thu phí Vạn Điểm,Trạm Thu phí Phú Minh,6425386072,20.77382280039953,105.9072876,0.0,6425386072,Trạm Thu phí Phú Minh,20.77382280039953,105.9072876,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+V%E1%BA%A1n+%C4%90i%E1%BB%83m/data=!4m7!3m6!1s0x3135b75f51b95cdf:0xc94579eb9f4867d8!8m2!3d20.7738315!4d105.9072808!16s%2Fg%2F11t6h80vl9!19sChIJ31y5UV-3NTER2GdIn-t5Rck?authuser=0&hl=vi&rclk=1
Vạn Điểm,Trạm thu phí Vạn Điểm,Trạm Thu phí Phú Minh,6425386072,20.77382280039953,105.9072876,52.2,6425386073,Trạm Thu phí Phú Minh,20.77405770039954,105.9077222,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+V%E1%BA%A1n+%C4%90i%E1%BB%83m/data=!4m7!3m6!1s0x3135b75f51b95cdf:0xc94579eb9f4867d8!8m2!3d20.7738315!4d105.9072808!16s%2Fg%2F11t6h80vl9!19sChIJ31y5UV-3NTER2GdIn-t5Rck?authuser=0&hl=vi&rclk=1
Vạn Điểm,Trạm thu phí Vạn Điểm,Trạm Thu phí Phú Minh,6425386072,20.77382280039953,105.9072876,293.3,6425386074,Trạm Thu phí Phú Minh - nh 2,20.771580300399474,105.9087728,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+V%E1%BA%A1n+%C4%90i%E1%BB%83m/data=!4m7!3m6!1s0x3135b75f51b95cdf:0xc94579eb9f4867d8!8m2!3d20.7738315!4d105.9072808!16s%2Fg%2F11t6h80vl9!19sChIJ31y5UV-3NTER2GdIn-t5Rck?authuser=0&hl=vi&rclk=1
Vạn Điểm,Trạm thu phí Vạn Điểm,Trạm Thu phí Phú Minh,6425386072,20.77382280039953,105.9072876,296.4,6425386075,Trạm Thu phí Phú Minh - nh 2,20.77182980039948,105.9091815,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+V%E1%BA%A1n+%C4%90i%E1%BB%83m/data=!4m7!3m6!1s0x3135b75f51b95cdf:0xc94579eb9f4867d8!8m2!3d20.7738315!4d105.9072808!16s%2Fg%2F11t6h80vl9!19sChIJ31y5UV-3NTER2GdIn-t5Rck?authuser=0&hl=vi&rclk=1
Vực Vòng,Trạm thu phí Vực Vòng,Trạm Thu phí Vực Vòng,2326748263,20.645372700396155,105.9384956,0.0,2326748263,Trạm Thu phí Vực Vòng,20.645372700396155,105.9384956,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%E1%BB%B1c+V%C3%B2ng/data=!4m7!3m6!1s0x3135c8c4696d9405:0xab4b04822cdab6c!8m2!3d20.6453272!4d105.9384953!16s%2Fg%2F11c1pg6w5b!19sChIJBZRtacTINTERbKvNIkiwtAo?authuser=0&hl=vi&rclk=1
Vực Vòng,Trạm thu phí Vực Vòng,Trạm Thu phí Vực Vòng,2326748263,20.645372700396155,105.9384956,80.4,4999564889,Trạm Thu phí Vực Vòng,20.645713600396164,105.9391767,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%E1%BB%B1c+V%C3%B2ng/data=!4m7!3m6!1s0x3135c8c4696d9405:0xab4b04822cdab6c!8m2!3d20.6453272!4d105.9384953!16s%2Fg%2F11c1pg6w5b!19sChIJBZRtacTINTERbKvNIkiwtAo?authuser=0&hl=vi&rclk=1
Vực Vòng,Trạm thu phí Vực Vòng,Trạm Thu phí Vực Vòng,2326748263,20.645372700396155,105.9384956,242.5,2326748231,Trạm Thu phí Vực Vòng - nh 2,20.647494700396216,105.9379559,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%E1%BB%B1c+V%C3%B2ng/data=!4m7!3m6!1s0x3135c8c4696d9405:0xab4b04822cdab6c!8m2!3d20.6453272!4d105.9384953!16s%2Fg%2F11c1pg6w5b!19sChIJBZRtacTINTERbKvNIkiwtAo?authuser=0&hl=vi&rclk=1
Vực Vòng,Trạm thu phí Vực Vòng,Trạm Thu phí Vực Vòng,2326748263,20.645372700396155,105.9384956,292.5,2326748213,Trạm Thu phí Vực Vòng - nh 2,20.64800140039623,105.9386038,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%E1%BB%B1c+V%C3%B2ng/data=!4m7!3m6!1s0x3135c8c4696d9405:0xab4b04822cdab6c!8m2!3d20.6453272!4d105.9384953!16s%2Fg%2F11c1pg6w5b!19sChIJBZRtacTINTERbKvNIkiwtAo?authuser=0&hl=vi&rclk=1
Đại Xuyên,Trạm Thu phí Đại Xuyên 2,Trạm Thu phí Cầu Giẽ,8344470069,20.701874100397696,105.9126403,0.0,8344470069,Trạm Thu Phí Đại Xuyên,20.701874100397696,105.9126403,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BA%A1i+Xuy%C3%AAn+2/data=!4m7!3m6!1s0x3135c9c843d7bc87:0x458a68499497e820!8m2!3d20.7021099!4d105.9129332!16s%2Fg%2F11c55c47hr!19sChIJh7zXQ8jJNTERIOiXlEloikU?authuser=0&hl=vi&rclk=1
Đại Xuyên,Trạm Thu phí Đại Xuyên 2,Trạm Thu phí Cầu Giẽ,8344470069,20.701874100397696,105.9126403,11.0,8344470071,Trạm Thu Phí Đại Xuyên,20.701955200397705,105.9125793,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BA%A1i+Xuy%C3%AAn+2/data=!4m7!3m6!1s0x3135c9c843d7bc87:0x458a68499497e820!8m2!3d20.7021099!4d105.9129332!16s%2Fg%2F11c55c47hr!19sChIJh7zXQ8jJNTERIOiXlEloikU?authuser=0&hl=vi&rclk=1
Thường Tín,Trạm Thu phí Thường Tín,Trạm Thu phí Thường Tín,1484967644,20.87189741511597,105.87751376184823,544.6,6880410841,Trạm Thu phí Thường Tín - nh 2,20.8687911,105.8817723,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C6%B0%E1%BB%9Dng+T%C3%ADn/data=!4m7!3m6!1s0x3135b1007f7b85f9:0x8554f9d7927fa47b!8m2!3d20.87189!4d105.8775042!16s%2Fg%2F11x32vtfwm!19sChIJ-YV7fwCxNTERe6R_ktf5VIU?authuser=0&hl=vi&rclk=1
Thường Tín,Trạm Thu phí Thường Tín,Trạm Thu phí Thường Tín,1484967644,20.87189741511597,105.87751376184823,555.1,6880410845,Trạm Thu phí Thường Tín - nh 2,20.8688588,105.8817048,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C6%B0%E1%BB%9Dng+T%C3%ADn/data=!4m7!3m6!1s0x3135b1007f7b85f9:0x8554f9d7927fa47b!8m2!3d20.87189!4d105.8775042!16s%2Fg%2F11x32vtfwm!19sChIJ-YV7fwCxNTERe6R_ktf5VIU?authuser=0&hl=vi&rclk=1
